state,polling_place,premises,address,suburb,postcode,wheelchair_access,match_source,match_type,latitude,longitude,geometry,pp_2016_index
NSW,Dubbo North,Dubbo North Primary School,Myall & Fitzroy Sts,DUBBO,2830.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-32.2408,148.616,POINT (148.616 -32.2408),2086
NSW,Dubbo South,Dubbo South Primary School,Fitzroy St,DUBBO,2830.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-32.26,148.611,POINT (148.611 -32.26),2088
NSW,Dubbo West,Delroy High School,East St,DUBBO,2830.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-32.2509,148.583,POINT (148.583 -32.2509),2089
NSW,Emmagool,Wambangalang Field Studies Centre,Obley Rd,DUBBO,2830.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-32.2772,148.591,POINT (148.591 -32.2772),2085
NSW,Enngonia,Enngonia Public School,Belalie St,ENNGONIA,2840.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-29.3172,145.847,POINT (145.847 -29.3172),2052
NSW,Euabalong,Euabalong West Public School,Euabba St,EUABALONG WEST,2877.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.0553,146.39700000000005,POINT (146.397 -33.0553),2091
NSW,Eumungerie,Eumungerie Public School,Wheaton St,EUMUNGERIE,2831.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-31.951,148.621,POINT (148.621 -31.951),2092
NSW,Excelsior,Burke Ward Public School,Rakow & Gypsum Sts,BROKEN HILL,2880.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-31.9604,141.439,POINT (141.439 -31.9604),2060
NSW,Fifield,Fifield Public Hall,Slee St,FIFIELD,2875.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-32.8073,147.459,POINT (147.459 -32.8073),2093
NSW,Forbes,Forbes Town Hall,Court St,FORBES,2871.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.3863,148.00799999999995,POINT (148.008 -33.3863),2381
NSW,Forbes Hospital,Forbes District Hospital,Elgin St,FORBES,2871.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.3955,148.014,POINT (148.014 -33.3955),2384
NSW,Forbes North,Forbes High School,18 Wyndham Ave,FORBES,2871.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.3651,148.013,POINT (148.013 -33.3651),2382
NSW,Forbes South,Jemalong Retirement Village,Church St,FORBES,2871.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.3921,148.012,POINT (148.012 -33.3921),2384
NSW,Girilambone,Girilambone Public School,Vega St,GIRILAMBONE,2831.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-31.2494,146.907,POINT (146.907 -31.2494),2072
NSW,Goodooga,Goodooga Central School,Doyle St,GOODOOGA,2831.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-29.1144,147.454,POINT (147.454 -29.1144),2096
NSW,Hermidale,Hermidale Public School,Mouramba St,HERMIDALE,2831.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-31.5501,146.726,POINT (146.726 -31.5501),2103
NSW,Hillside,Family Day Care Centre,Gypsum & Ryan Sts,BROKEN HILL,2880.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-31.9697,141.447,POINT (141.447 -31.9697),2060
NSW,Ivanhoe,Ivanhoe Central School,Columbus St,IVANHOE,2878.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-32.8988,144.30100000000004,POINT (144.301 -32.8988),877
NSW,Lake Cargelligo,Lake Cargelligo Central School,Canada St,LAKE CARGELLIGO,2672.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.2942,146.374,POINT (146.374 -33.2942),2104
NSW,Lourdes Hospital,Lourdes Hospital,Cobborah Rd,DUBBO,2830.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-32.2388,148.627,POINT (148.627 -32.2388),2084
NSW,Louth,Louth Public School,Hughes & Becker Sts,LOUTH,2840.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-30.5351,145.11700000000005,POINT (145.117 -30.5351),2052
NSW,Menindee,Menindee Civic Hall,Yartla St,MENINDEE,2879.0,A,2010 Polling Places,"Match 02 - state, premises, postcode",-32.3929,142.418,POINT (142.418 -32.3929),2108
NSW,Morgan Street,Morgan Street Public School,Morgan St,BROKEN HILL,2880.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-31.9425,141.46,POINT (141.46 -31.9425),2061
NSW,Narromine,Narromine High School,Merilba St,NARROMINE,2821.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-32.2299,148.24200000000005,POINT (148.242 -32.2299),2119
NSW,Nevertire,Nevertire Public School,Narromine St,NEVERTIRE,2831.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-31.8372,147.719,POINT (147.719 -31.8372),2120
NSW,Nymagee,Nymagee Public School,Austral St,NYMAGEE,2831.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-32.0654,146.314,POINT (146.314 -32.0654),2122
NSW,Nyngan,Nyngan High School,Cobar St,NYNGAN,2825.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-31.5612,147.189,POINT (147.189 -31.5612),2123
NSW,Orana Heights,Orana Heights Primary School,Oak St,DUBBO,2830.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-32.2533,148.628,POINT (148.628 -32.2533),2124
NSW,Parkes,Parkes CWA Hall,Currajong St,PARKES,2870.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.1386,148.173,POINT (148.173 -33.1386),2412
NSW,Parkes East,Parkes East Primary School,Want St,PARKES,2870.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.1354,148.19,POINT (148.19 -33.1354),2413
NSW,Parkes High,Parkes High School,Albert St,PARKES,2870.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.1303,148.18,POINT (148.18 -33.1303),2414
NSW,Parkes Hospital,Parkes District Hospital,Rose St,PARKES,2870.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.1284,148.16899999999995,POINT (148.169 -33.1284),2417
NSW,Parkes South,Middleton Public School,Medlyn St,PARKES,2870.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.1478,148.173,POINT (148.173 -33.1478),2416
NSW,Peak Hill,Leisure Arts & Craft Centre,Caswell St,PEAK HILL,2869.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-32.7313,148.19299999999996,POINT (148.193 -32.7313),2418
NSW,Rees Avenue,Assemblies of God Hall,Rees Ave,PARKES,2870.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.1351,148.17,POINT (148.17 -33.1351),2417
NSW,Tibooburra,Tibooburra Public School,Briscoe St,TIBOOBURRA,2880.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-29.4276,142.011,POINT (142.011 -29.4276),4092
NSW,Tomingley,Tomingley Memorial Hall,Newell Hwy,TOMINGLEY,2869.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-32.5678,148.222,POINT (148.222 -32.5678),2142
NSW,Tottenham,Tottenham Central School,Merilba St,TOTTENHAM,2873.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-32.2581,147.351,POINT (147.351 -32.2581),2144
NSW,Trangie,Trangie Central School,Derribong St,TRANGIE,2823.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-32.0326,147.97899999999996,POINT (147.979 -32.0326),2145
NSW,Trundle,Trundle Central School,Croft & Forbes Sts,TRUNDLE,2875.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-32.9255,147.71,POINT (147.71 -32.9255),2436
NSW,Tullamore,Tullamore Central School,Hinkler St,TULLAMORE,2874.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-32.6356,147.565,POINT (147.565 -32.6356),2437
NSW,Tullibigeal,Tullibigeal Central School,Kurrajong St,TULLIBIGEAL,2669.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.4234,146.72299999999996,POINT (146.723 -33.4234),2146
NSW,Wanaaring,Wanaaring Public School,O'Grady St,WANAARING,2840.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-29.7017,144.145,POINT (144.145 -29.7017),4092
NSW,Warren,Warren Central School,Chester St,WARREN,2824.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-31.7049,147.83700000000005,POINT (147.837 -31.7049),2149
NSW,Warroo,Warroo Public Hall,Lachlan Valley Way,WARROO,2871.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.3162,147.565,POINT (147.565 -33.3162),2362
NSW,Weilmoringle,Weilmoringle Public School,Burns Rd,WEILMORINGLE,2839.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-29.2447,146.92,POINT (146.92 -29.2447),2096
NSW,White Cliffs,White Cliffs Public School,Johnson St,WHITE CLIFFS,2836.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-30.8506,143.09,POINT (143.09 -30.8506),2151
NSW,Wilcannia,Wilcannia Central School,Hood St,WILCANNIA,2836.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-31.5578,143.377,POINT (143.377 -31.5578),2151
NSW,Wirrinya,(former) Public School,Back Marsden Rd,WIRRINYA,2871.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.6682,147.81799999999996,POINT (147.818 -33.6682),2367
NSW,Wongarbon,Wongarbon Public School,Railway St,WONGARBON,2831.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-32.3338,148.759,POINT (148.759 -32.3338),2152
NSW,Ballandella Road,Toongabbie West Public School,Ballandella Rd,TOONGABBIE,2146.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7925,150.957,POINT (150.957 -33.7925),2191
NSW,Carlingford,Carlingford Public School,Rickard St,CARLINGFORD,2118.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7812,151.055,POINT (151.055 -33.7812),198
NSW,Carlingford North,North Rocks Child Care Centre,Farnell Ave,CARLINGFORD,2118.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7715,151.037,POINT (151.037 -33.7715),2155
NSW,Carlingford West,Cumberland High School,183 Pennant Hills Rd,CARLINGFORD,2118.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7863,151.037,POINT (151.037 -33.7863),2156
NSW,Darcy Road,Darcy Road Public School,Darcy Rd,WENTWORTHVILLE,2145.0,N,2013 Polling Places,"Match 03 - state, premises, postcode",-33.8033,150.97299999999996,POINT (150.973 -33.8033),2157
NSW,Dundas,Yates Avenue Public School,Yates Ave,DUNDAS VALLEY,2117.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7963,151.058,POINT (151.058 -33.7963),2197
NSW,Dundas Valley,St Bernadettes School,Cox Cres,DUNDAS,2117.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7909,151.05100000000004,POINT (151.051 -33.7909),2160
NSW,Ermington Central,Rydalmere East Public School,Spurway St,ERMINGTON,2115.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8156,151.05700000000004,POINT (151.057 -33.8156),213
NSW,Ermington West,Ermington West Public School,Vignes St,ERMINGTON,2115.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8061,151.058,POINT (151.058 -33.8061),214
NSW,Girraween,Girraween Public School,Bando Rd,GIRRAWEEN,2145.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7991,150.951,POINT (150.951 -33.7991),1103
NSW,Harris Park,Rowland Hassall School,Hassall St,PARRAMATTA,2150.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8175,151.011,POINT (151.011 -33.8175),2184
NSW,Lake Parramatta,Gospel Hall,27 Iron St,NORTH PARRAMATTA,2151.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.796,151.005,POINT (151.005 -33.796),2166
NSW,Macarthur High,Macarthur Girls High School,Macarthur St,PARRAMATTA,2150.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8149,151.014,POINT (151.014 -33.8149),2167
NSW,Melrose,Melrose Park Public School,110 Wharf Rd,WEST RYDE,2114.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8151,151.07299999999995,POINT (151.073 -33.8151),222
NSW,Northmead,Northmead Public School,Moxhams Rd,NORTHMEAD,2152.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7867,150.991,POINT (150.991 -33.7867),1715
NSW,Northmead High,Northmead High School,Campbell St,NORTHMEAD,2152.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7885,151.0,POINT (151 -33.7885),1716
NSW,North Rocks Road,North Rocks Public School,359 North Rocks Rd,NORTH ROCKS,2151.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7688,151.026,POINT (151.026 -33.7688),1717
NSW,Oatlands,Oatlands Public School,Belmore St East,OATLANDS,2117.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8002,151.023,POINT (151.023 -33.8002),2173
NSW,Old Toongabbie,Toongabbie Public School,Fitzwilliam Rd,OLD TOONGABBIE,2146.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.787,150.966,POINT (150.966 -33.787),1718
NSW,Parramatta,St Johns Parish Hall,Church St Mall,PARRAMATTA,2150.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.8159,151.004,POINT (151.004 -33.8159),2175
NSW,Parramatta East,Parramatta East Public School,Brabyn St,NORTH PARRAMATTA,2151.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8059,151.018,POINT (151.018 -33.8059),2176
NSW,Parramatta High,Parramatta High School,Great Western Hwy,PARRAMATTA,2150.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.818000000000005,150.994,POINT (150.994 -33.818),2182
NSW,Parramatta North,North Parramatta Public School,Albert St,PARRAMATTA,2150.0,F,google geocode,GEOMETRIC_CENTER,-33.803614,151.00619880000002,POINT (151.0061988 -33.803614),2177
NSW,Pendle Hill,Pendle Hill Public School,Pendle Way,PENDLE HILL,2145.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8096,150.954,POINT (150.954 -33.8096),1115
NSW,Pendle Hill Central,Pendle Hill Scout Hall,Civic Ave,PENDLE HILL,2145.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.8068,150.954,POINT (150.954 -33.8068),1116
NSW,Pendle Hill North,St Marys Church Hall,Binalong Rd,PENDLE HILL,2145.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7966,150.963,POINT (150.963 -33.7966),2181
NSW,Rydalmere,Rydalmere Public School,Victoria Rd,RYDALMERE,2116.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8142,151.045,POINT (151.045 -33.8142),2185
NSW,Rydalmere North,Dundas Public School,Kissing Point Rd,DUNDAS,2117.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8038,151.037,POINT (151.037 -33.8038),2159
NSW,Telopea,Telopea Public School,Chestnut Ave,TELOPEA,2117.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7966,151.043,POINT (151.043 -33.7966),2189
NSW,Toongabbie East,Toongabbie East Public School,Harris Rd,WENTWORTHVILLE,2145.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7975,150.97899999999996,POINT (150.979 -33.7975),2190
NSW,Wentworthville Central,O.E.S. Hall,Railway St,WENTWORTHVILLE,2145.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8064,150.97299999999996,POINT (150.973 -33.8064),2193
NSW,Westmead,Westmead Public School,Hawkesbury Rd,WESTMEAD,2145.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8096,150.987,POINT (150.987 -33.8096),2194
NSW,Westmead Hospital,"Westmead Hospital, Education Block",Darcy Rd,WESTMEAD,2145.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8054,150.988,POINT (150.988 -33.8054),2195
NSW,Westmead North,Catherine McAuley Girls High School,Darcy Rd,WESTMEAD,2145.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8052,150.985,POINT (150.985 -33.8052),2195
NSW,Winston Heights,Winston Heights Public School,Buckleys Rd,WINSTON HILLS,2153.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7754,150.968,POINT (150.968 -33.7754),1727
NSW,Winston Hills,Winston Hills Public School,Hillcrest Ave,WINSTON HILLS,2153.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7735,150.981,POINT (150.981 -33.7735),1728
NSW,Woodberry Village,Woodberry Village,129 Lanhams Rd,WINSTON HILLS,2153.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7768,150.976,POINT (150.976 -33.7768),1729
NSW,Anna Bay,Anna Bay Public School,Gan Gan rd,ANNA BAY,2301.0,N,google geocode,GEOMETRIC_CENTER,-32.7617761,152.1130908,POINT (152.1130908 -32.7617761),2233
NSW,Ashtonfield,Shamrock Hill Mutipurpose Centre,19 Galway Bay Dr,ASHTONFIELD,2323.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-32.7687,151.597,POINT (151.597 -32.7687),2200
NSW,Bandon Grove,Bandon Grove School of Arts,Chichester Dam Rd,BANDON GROVE,2420.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-32.2673,151.704,POINT (151.704 -32.2673),1432
NSW,Barrington,Barrington Public School,1 Kenmore St,BARRINGTON,2422.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-31.9714,151.911,POINT (151.911 -31.9714),1413
NSW,Bobs Farm,Bobs Farm Public School,Marsh Rd,BOBS FARM,2301.0,N,google geocode,GEOMETRIC_CENTER,-32.7743203,151.9741165,POINT (151.9741165 -32.7743203),2203
NSW,Bolwarra,Bolwarra Public School,Bolwarra Rd,BOLWARRA,2320.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-32.7074,151.57299999999995,POINT (151.573 -32.7074),1416
NSW,Booral,Booral Public School,The Bucketts Way,BOORAL,2425.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-32.4663,151.961,POINT (151.961 -32.4663),1418
NSW,Bulahdelah,Bulahdelah Central School,8 Meade St,BULAHDELAH,2423.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-32.4127,152.21200000000005,POINT (152.212 -32.4127),1419
NSW,Bungwahl,Bungwahl Public School,Seal Rocks Rd,BUNGWAHL,2423.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-32.3895,152.44799999999995,POINT (152.448 -32.3895),1420
NSW,Bunyah,Bunyah Community Hall,Willina Rd,BUNYAH,2429.0,N,google geocode,GEOMETRIC_CENTER,-32.155645899999996,152.2005188,POINT (152.2005188 -32.1556459),1433
NSW,Clarence Town,Clarence Town Public School,Queen St,CLARENCE TOWN,2321.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-32.59,151.77700000000004,POINT (151.777 -32.59),1423
NSW,Coolongolook,Coolongolook Public School,Pacific Hwy,COOLONGOLOOK,2423.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-32.2147,152.321,POINT (152.321 -32.2147),1425
NSW,Coomba Park,Coomba Park Community Hall,Moorooba Rd,COOMBA,2428.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-32.2405,152.464,POINT (152.464 -32.2405),1426
NSW,Corlette,Corlette Community Hall,49 Sandy Point Rd,CORLETTE,2301.0,A,google geocode,ROOFTOP,-32.717655199999996,152.112227,POINT (152.112227 -32.7176552),2205
NSW,Dungog,Dungog Public School,9 Chapman St,DUNGOG,2420.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-32.4055,151.75799999999995,POINT (151.758 -32.4055),1432
NSW,East Maitland,East Maitland Public School,William St,EAST MAITLAND,2323.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-32.749,151.585,POINT (151.585 -32.749),2207
NSW,East Maitland Heights,Soldiers Hall,225 Newcastle St,EAST MAITLAND,2323.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-32.7526,151.586,POINT (151.586 -32.7526),2207
NSW,East Maitland South,East Maitland Pre School,96 Brunswick St,EAST MAITLAND,2323.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-32.76,151.592,POINT (151.592 -32.76),2210
NSW,Eastville,Bruce Street Community Hall,22 Bruce St,EAST MAITLAND,2323.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-32.757,151.597,POINT (151.597 -32.757),2210
NSW,Fern Bay,Fern Bay Community Hall,Vardon Rd,FERN BAY,2295.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-32.8718,151.795,POINT (151.795 -32.8718),2211
NSW,Fingal Bay,Fingal Beach Surf Life Saving Club,Marine Dr,FINGAL BAY,2315.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-32.7428,152.17,POINT (152.17 -32.7428),2237
